merchant_id,tx_count,total_volume,avg_amount,fraud_count,fraud_rate,avg_fraud_score,max_fraud_score,unique_users
3997,41,4974.48,121.3288,0,0.0,0.0832,0.1787,3
4003,2,42.97,21.485,0,0.0,0.0319,0.0365,1
4008,1,1.79,1.79,False,0.0,0.1371,0.1371,1
4020,13,759.01,58.3854,0,0.0,0.0543,0.0992,5
4039,1,41.39,41.39,False,0.0,0.1293,0.1293,1
4050,1,92.79,92.79,False,0.0,0.0669,0.0669,1
4053,2,125.12,62.56,False,0.0,0.0,0.0,1
4069,2,284.8,142.4,False,0.0,0.1122,0.1567,1
4070,1,242.55,242.55,False,0.0,0.0187,0.0187,1
4076,14,793.35,56.6679,0,0.0,0.0499,0.1512,4
4081,7,238.19,34.0271,0,0.0,0.0558,0.1093,1
4086,4,92.49,23.1225,0,0.0,0.0368,0.0686,2
4090,1,71.16,71.16,False,0.0,0.0449,0.0449,1
4091,8,599.89,74.9862,0,0.0,0.1044,0.2329,3
4095,1,8.99,8.99,0,,0.1641,0.1641,1
4111,6,111.88,18.6467,0,0.0,0.0283,0.0816,1
4125,1,9.42,9.42,False,0.0,0.2443,0.2443,1
4128,1,26.98,26.98,0,,0.0056,0.0056,1
4138,3,18.73,6.2433,False,0.0,0.0777,0.0857,1
4147,2,260.86,130.43,0,0.0,0.0576,0.1093,2
4153,4,106.51,26.6275,0,0.0,0.0754,0.0986,1
4162,1,173.59,173.59,0,,0.0239,0.0239,1
4178,5,150.75,30.15,0,0.0,0.0522,0.062,1
4179,2,38.47,19.235,0,0.0,0.0538,0.0774,1
4183,1,345.77,345.77,False,0.0,0.0178,0.0178,1
4213,1,33.52,33.52,0,,0.0649,0.0649,1
4226,1,35.34,35.34,0,,0.0061,0.0061,1
4230,2,56.92,28.46,False,0.0,0.0402,0.0409,1
4250,3,27.93,9.31,0,0.0,0.0176,0.0195,1
4251,1,327.02,327.02,False,0.0,0.0978,0.0978,1
4254,1,86.74,86.74,False,0.0,0.1158,0.1158,1
4256,1,24.81,24.81,False,0.0,0.0737,0.0737,1
4265,2,176.19,88.095,0,0.0,0.1446,0.1861,2
4267,1,40.23,40.23,0,,0.0098,0.0098,1
4277,1,20.78,20.78,False,0.0,0.0755,0.0755,1
4283,1,41.91,41.91,0,,0.0332,0.0332,1
4301,2,75.28,37.64,0,,0.0237,0.0417,1
4312,19,417.21,21.9584,0,0.0,0.0338,0.0828,4
4314,1,65.4,65.4,0,,0.1165,0.1165,1
4321,1,15.54,15.54,False,0.0,0.1342,0.1342,1
4323,3,157.11,52.37,0,0.0,0.0561,0.0906,1
4325,1,88.23,88.23,False,0.0,0.0824,0.0824,1
4334,3,284.62,94.8733,0,0.0,0.0316,0.0753,2
4345,2,66.22,33.11,0,0.0,0.0272,0.03,1
4360,1,37.14,37.14,False,0.0,0.0385,0.0385,1
4364,1,77.09,77.09,0,,0.1002,0.1002,1
4365,3,169.52,56.5067,False,0.0,0.0604,0.116,1
4368,1,126.21,126.21,False,0.0,0.0389,0.0389,1
4371,5,192.07,38.414,0,0.0,0.0341,0.144,1
4379,1,33.68,33.68,0,,0.0184,0.0184,1
4392,13,255.68,19.6677,0,0.0,0.027,0.102,1
4401,1,137.34,137.34,False,0.0,0.0665,0.0665,1
4414,2,10.86,5.43,False,0.0,0.0231,0.0288,1
4439,57,3183.95,55.8588,1,0.024390243902439025,0.1326,0.4231,53
4469,3,51.81,17.27,0,0.0,0.0673,0.0719,1
4479,6,97.9,16.3167,0,0.0,0.0933,0.1284,2
4480,1,175.48,175.48,False,0.0,0.2297,0.2297,1
4537,4,52.14,13.035,False,0.0,0.0376,0.0418,1
4539,5,196.34,39.268,False,0.0,0.0326,0.0828,1
4540,1,180.56,180.56,0,,0.0714,0.0714,1
4543,7,324.6,46.3714,0,0.0,0.0585,0.0804,1
4547,6,60.55,10.0917,0,0.0,0.0085,0.0322,1
4551,2,98.87,49.435,False,0.0,0.0454,0.0515,1
4552,1,105.98,105.98,0,,0.1116,0.1116,1
4558,3,257.36,85.7867,0,0.0,0.034,0.0551,2
4569,1,49.89,49.89,0,,0.1131,0.1131,1
4576,6,114.4,19.0667,0,0.0,0.0158,0.0281,1
4579,1,66.82,66.82,0,,0.0777,0.0777,1
4593,6,293.93,48.9883,0,0.0,0.0809,0.1162,1
4596,4,143.87,35.9675,0,0.0,0.0359,0.0586,1
4597,1,-247.0,-247.0,False,0.0,0.0188,0.0188,1
4602,1,27.83,27.83,False,0.0,0.1218,0.1218,1
4620,1,4.18,4.18,0,,0.0,0.0,1
4622,1,21.2,21.2,False,0.0,0.0626,0.0626,1
4624,1,6.76,6.76,0,,0.097,0.097,1
4637,2,165.91,82.955,0,0.0,0.0704,0.0878,1
4639,2,47.96,23.98,0,,0.0892,0.1431,1
4648,1,8.55,8.55,0,,0.0495,0.0495,1
4658,1,12.79,12.79,False,0.0,0.0715,0.0715,1
4660,1,34.12,34.12,0,,0.0646,0.0646,1
4671,1,37.46,37.46,0,,0.0754,0.0754,1
4683,1,35.33,35.33,False,0.0,0.0941,0.0941,1
4690,1,263.29,263.29,False,0.0,0.0421,0.0421,1
4691,1,36.14,36.14,0,,0.047,0.047,1
4693,2,39.61,19.805,0,,0.0877,0.0958,1
4738,5,313.58,62.716,0,0.0,0.059,0.1434,1
4752,2,54.09,27.045,False,0.0,0.0648,0.0781,1
4753,9,549.0,61.0,0,0.0,0.1187,0.2322,1
4802,55,7731.94,140.5807,0,0.0,0.238,0.7319,55
4816,1,77.77,77.77,0,,0.0285,0.0285,1
4817,1,82.7,82.7,0,,0.125,0.125,1
4818,5,483.53,96.706,0,0.0,0.1581,0.366,4
4835,2,153.1,76.55,False,0.0,0.0659,0.0699,1
4846,1,59.43,59.43,False,0.0,0.0972,0.0972,1
4851,1,87.65,87.65,False,0.0,0.054,0.054,1
4858,2,14.91,7.455,0,0.0,0.0432,0.0864,2
4875,1,52.71,52.71,False,0.0,0.078,0.078,1
4913,1,2.83,2.83,False,0.0,0.0604,0.0604,1
4916,1,47.57,47.57,False,0.0,0.0706,0.0706,1
4936,1,12.71,12.71,False,0.0,0.0241,0.0241,1
4940,2,24.96,12.48,0,0.0,0.0419,0.0695,1
4967,1,237.29,237.29,False,0.0,0.0374,0.0374,1
4979,1,20.21,20.21,False,0.0,0.1333,0.1333,1
4988,3,228.59,76.1967,0,0.0,0.0772,0.1045,2
4995,1,79.61,79.61,False,0.0,0.0675,0.0675,1
4997,1,41.06,41.06,0,,0.0886,0.0886,1
5005,1,15.0,15.0,False,0.0,0.0393,0.0393,1
5020,1,204.97,204.97,0,,0.083,0.083,1
5026,3,188.39,62.7967,0,0.0,0.0856,0.1248,1
5027,2,473.3,236.65,False,0.0,0.0048,0.0097,1
5030,7,30.2,4.3143,0,0.0,0.0068,0.0282,1
5044,1,5.83,5.83,False,0.0,0.0636,0.0636,1
5048,10,298.09,29.809,0,0.0,0.026,0.0452,1
5053,1,16.06,16.06,False,0.0,0.0195,0.0195,1
5054,1,12.97,12.97,0,,0.0552,0.0552,1
5071,1,19.14,19.14,False,0.0,0.0537,0.0537,1
5075,1,89.23,89.23,False,0.0,0.1125,0.1125,1
5083,2,35.75,17.875,0,0.0,0.04,0.0472,1
5101,2,52.95,26.475,0,0.0,0.0522,0.0687,1
5102,3,80.97,26.99,0,0.0,0.0306,0.0415,2
5107,1,47.6,47.6,0,,0.0478,0.0478,1
5108,1,57.73,57.73,0,,0.0,0.0,1
5113,3,292.45,97.4833,0,0.0,0.1152,0.2143,1
5134,1,257.14,257.14,0,,0.128,0.128,1
5139,2,81.22,40.61,0,0.0,0.055,0.0639,1
5140,1,107.58,107.58,False,0.0,0.2221,0.2221,1
5142,5,107.65,21.53,0,0.0,0.035,0.0925,3
5145,10,67.35,6.735,0,0.0,0.0217,0.0503,1
5147,1,29.41,29.41,False,0.0,0.0923,0.0923,1
5154,8,102.56,12.82,0,0.0,0.0306,0.0651,1
5159,1,47.71,47.71,False,0.0,0.047,0.047,1
5165,1,18.18,18.18,False,0.0,0.0893,0.0893,1
5172,1,29.64,29.64,False,0.0,0.1443,0.1443,1
5206,6,39.7,6.6167,0,0.0,0.0093,0.0304,1
5222,2,17.12,8.56,0,0.0,0.0331,0.0331,1
5246,2,94.15,47.075,False,0.0,0.0557,0.0594,1
5247,1,87.18,87.18,False,0.0,0.0553,0.0553,1
5248,96,2273.61,23.6834,0,0.0,0.0855,0.1978,21
5258,1,129.53,129.53,False,0.0,0.0166,0.0166,1
5265,2,15.38,7.69,0,0.0,0.1047,0.1087,1
5270,2,7.8,3.9,0,0.0,0.0511,0.0729,1
5297,1,40.12,40.12,False,0.0,0.1072,0.1072,1
5299,3,446.61,148.87,False,0.0,0.1024,0.114,1
5301,1,69.0,69.0,False,0.0,0.0682,0.0682,1
5316,9,102.95,11.4389,0,0.0,0.074,0.1051,1
5338,2,38.02,19.01,False,0.0,0.1021,0.104,2
5342,1,75.19,75.19,False,0.0,0.0448,0.0448,1
5355,12,241.98,20.165,0,0.0,0.0468,0.0851,1
5363,2,27.87,13.935,False,0.0,0.0858,0.1171,2
5377,1,5.8,5.8,0,,0.0961,0.0961,1
5380,6,374.44,62.4067,0,0.0,0.0625,0.1128,1
5389,3,375.65,125.2167,0,0.0,0.3187,0.4018,2
5391,1,18.72,18.72,False,0.0,0.0093,0.0093,1
5393,1,27.66,27.66,False,0.0,0.0206,0.0206,1
5403,1,41.3,41.3,False,0.0,0.0563,0.0563,1
5408,12,185.18,15.4317,0,0.0,0.0224,0.0655,1
5409,3,37.53,12.51,0,0.0,0.0706,0.0972,2
5425,1,91.1,91.1,False,0.0,0.0351,0.0351,1
5495,1,149.23,149.23,False,0.0,0.1249,0.1249,1
5499,12,219.98,18.3317,0,0.0,0.0256,0.0444,2
5502,1,7.26,7.26,0,,0.0807,0.0807,1
5508,3,41.53,13.8433,0,0.0,0.0417,0.0536,1
5510,1,113.58,113.58,0,,0.214,0.214,1
5511,2,71.26,35.63,False,0.0,0.038,0.0583,1
5526,1,312.67,312.67,0,,0.0229,0.0229,1
5541,1,10.12,10.12,0,,0.0601,0.0601,1
5548,4,97.15,24.2875,0,0.0,0.0646,0.0926,3
5563,1,16.34,16.34,0,,0.0401,0.0401,1
5573,1,17.16,17.16,0,,0.0249,0.0249,1
5583,2,60.35,30.175,False,0.0,0.0727,0.1016,1
5584,1,50.51,50.51,0,,0.0302,0.0302,1
5588,1,60.66,60.66,False,0.0,0.0857,0.0857,1
5590,2,133.15,66.575,0,0.0,0.0801,0.0975,2
5594,22,16739.01,760.8641,1,0.09090909090909091,0.2268,0.6186,22
5605,1,291.58,291.58,0,,0.0387,0.0387,1
5606,2,15.1,7.55,False,0.0,0.0099,0.0198,1
5611,1,8.51,8.51,False,0.0,0.0152,0.0152,1
5632,1,187.29,187.29,False,0.0,0.0396,0.0396,1
5637,1,4.27,4.27,False,0.0,0.115,0.115,1
5660,1,11.49,11.49,0,,0.0505,0.0505,1
5674,1,102.93,102.93,False,0.0,0.0915,0.0915,1
5684,1,9.93,9.93,0,,0.0453,0.0453,1
5692,1,49.68,49.68,False,0.0,0.2412,0.2412,1
5697,1,244.2,244.2,0,,0.0089,0.0089,1
5699,1,47.78,47.78,False,0.0,0.0151,0.0151,1
5708,1,39.68,39.68,0,,0.0,0.0,1
5710,1,8.08,8.08,False,0.0,0.0656,0.0656,1
5720,4,29.13,7.2825,False,0.0,0.0235,0.0535,2
5738,1,54.87,54.87,False,0.0,0.0785,0.0785,1
5740,1,45.07,45.07,False,0.0,0.1049,0.1049,1
5742,1,14.36,14.36,0,,0.0404,0.0404,1
5743,2,198.45,99.225,0,,0.1783,0.2339,1
5760,1,29.79,29.79,False,0.0,0.0577,0.0577,1
5763,5,109.35,21.87,0,0.0,0.0172,0.0449,1
5767,1,5.19,5.19,False,0.0,0.0435,0.0435,1
5780,5,229.12,45.824,False,0.0,0.0143,0.0184,1
5781,3,23.55,7.85,0,0.0,0.0717,0.093,2
5786,3,88.59,29.53,0,0.0,0.0979,0.1213,1
5801,3,24.63,8.21,0,0.0,0.0448,0.0515,1
5812,1,89.27,89.27,False,0.0,0.0244,0.0244,1
5851,2,27.94,13.97,0,0.0,0.0751,0.0872,1
5852,3,29.45,9.8167,0,0.0,0.0346,0.0437,1
5854,1,18.56,18.56,False,0.0,0.1326,0.1326,1
5865,5,125.99,25.198,0,0.0,0.0508,0.0945,1
5878,7,138.81,19.83,0,0.0,0.0552,0.0888,1
5884,1,14.2,14.2,0,,0.0,0.0,1
5891,2,20.88,10.44,0,,0.0203,0.0407,1
5896,1,47.35,47.35,False,0.0,0.0504,0.0504,1
5900,13,872.07,67.0823,0,0.0,0.2322,0.3858,10
5907,1,15.74,15.74,False,0.0,0.1919,0.1919,1
5908,1,113.36,113.36,False,0.0,0.1113,0.1113,1
5909,2,64.31,32.155,0,0.0,0.0145,0.0289,2
5912,4,168.7,42.175,0,0.0,0.0371,0.0645,1
5922,1,11.47,11.47,0,,0.119,0.119,1
5950,1,49.53,49.53,False,0.0,0.1957,0.1957,1
5952,5,32.34,6.468,0,0.0,0.0168,0.0242,2
5955,1,23.32,23.32,False,0.0,0.1269,0.1269,1
5972,1,39.0,39.0,0,,0.1101,0.1101,1
5976,12,604.61,50.3842,0,0.0,0.0671,0.2064,1
5993,1,148.81,148.81,False,0.0,0.0825,0.0825,1
5995,2,451.35,225.675,0,0.0,0.1431,0.1477,1
5998,6,36.54,6.09,0,0.0,0.0386,0.057,1
6001,1,11.68,11.68,False,0.0,0.0321,0.0321,1
6029,1,7.98,7.98,False,0.0,0.0782,0.0782,1
6030,1,58.02,58.02,False,0.0,0.1053,0.1053,1
6032,2,425.09,212.545,0,0.0,0.2037,0.213,1
6039,1,3.86,3.86,False,0.0,0.0917,0.0917,1
6043,1,8.75,8.75,False,0.0,0.0684,0.0684,1
6045,1,109.93,109.93,False,0.0,0.0611,0.0611,1
6058,1,78.79,78.79,0,,0.12,0.12,1
6063,11,9021.43,820.13,0,0.0,0.1921,0.3784,11
6069,1,37.81,37.81,False,0.0,0.0087,0.0087,1
6075,1,92.98,92.98,False,0.0,0.0563,0.0563,1
6080,1,143.5,143.5,False,0.0,0.1031,0.1031,1
6082,1,327.92,327.92,0,,0.1704,0.1704,1
6084,2,128.84,64.42,False,0.0,0.0738,0.074,1
6093,1,116.51,116.51,False,0.0,0.2247,0.2247,1
6097,7,172.0,24.5714,0,0.0,0.0675,0.1618,3
6114,1,24.3,24.3,False,0.0,0.0991,0.0991,1
6116,1,23.63,23.63,False,0.0,0.1314,0.1314,1
6127,1,45.09,45.09,False,0.0,0.0819,0.0819,1
6134,5,631.85,126.37,0,0.0,0.0372,0.052,1
6135,1,59.8,59.8,False,0.0,0.0748,0.0748,1
6143,1,46.61,46.61,0,,0.0646,0.0646,1
6146,2,42.51,21.255,False,0.0,0.0663,0.0936,1
6147,1,46.66,46.66,False,0.0,0.0374,0.0374,1
6162,1,18.35,18.35,0,,0.1141,0.1141,1
6165,3,296.67,98.89,0,0.0,0.1399,0.1723,2
6167,2,92.9,46.45,False,0.0,0.0651,0.1152,1
6173,3,276.56,92.1867,False,0.0,0.0132,0.0153,1
6189,1,177.0,177.0,False,0.0,0.1741,0.1741,1
6190,4,128.65,32.1625,0,0.0,0.0766,0.1243,1
6204,3,88.18,29.3933,0,0.0,0.0731,0.0817,2
6225,1,1.27,1.27,False,0.0,0.0551,0.0551,1
6228,3,103.66,34.5533,0,0.0,0.0799,0.1123,2
6251,1,79.25,79.25,0,,0.0356,0.0356,1
6267,1,20.75,20.75,False,0.0,0.0489,0.0489,1
6286,1,101.49,101.49,False,0.0,0.0388,0.0388,1
6299,1,182.11,182.11,False,0.0,0.1655,0.1655,1
6305,1,16.78,16.78,False,0.0,0.0493,0.0493,1
6306,1,12.56,12.56,False,0.0,0.075,0.075,1
6312,2,53.68,26.84,0,0.0,0.0972,0.1294,1
6316,6,98.89,16.4817,0,0.0,0.1089,0.1641,3
6334,2,33.66,16.83,False,0.0,0.0319,0.0444,1
6335,7,389.0,55.5714,0,0.0,0.1016,0.3021,3
6336,1,47.55,47.55,False,0.0,0.0232,0.0232,1
6344,1,135.33,135.33,False,0.0,0.0464,0.0464,1
6358,1,14.81,14.81,False,0.0,0.0785,0.0785,1
6377,1,35.25,35.25,False,0.0,0.2597,0.2597,1
6381,1,407.0,407.0,0,,0.0238,0.0238,1
6387,1,29.29,29.29,False,0.0,0.1148,0.1148,1
6388,1,78.12,78.12,False,0.0,0.1201,0.1201,1
6389,1,100.93,100.93,False,0.0,0.0286,0.0286,1
6420,1,46.39,46.39,0,,0.0192,0.0192,1
6450,1,177.36,177.36,False,0.0,0.0557,0.0557,1
6458,1,127.27,127.27,False,0.0,0.0972,0.0972,1
6473,7,135.59,19.37,0,0.0,0.0481,0.0783,1
6478,5,57.72,11.544,0,0.0,0.0347,0.0604,1
6483,7,169.88,24.2686,0,0.0,0.0548,0.0848,3
6489,13,674.0,51.8462,0,0.0,0.0813,0.2741,6
6506,2,188.6,94.3,False,0.0,0.1709,0.2109,1
6514,5,538.06,107.612,0,0.0,0.1458,0.2191,1
6518,1,29.06,29.06,False,0.0,0.0369,0.0369,1
6528,2,21.99,10.995,False,0.0,0.0921,0.1164,1
6535,8,444.83,55.6038,0,0.0,0.1041,0.2364,2
6557,1,2.7,2.7,0,,0.0457,0.0457,1
6582,1,3.31,3.31,0,,0.0835,0.0835,1
6597,1,17.66,17.66,False,0.0,0.0472,0.0472,1
6600,1,103.61,103.61,False,0.0,0.0659,0.0659,1
6606,3,121.72,40.5733,0,,0.0299,0.0335,2
6611,1,22.09,22.09,False,0.0,0.0555,0.0555,1
6678,1,338.36,338.36,0,,0.0275,0.0275,1
6686,8,636.29,79.5362,0,0.0,0.0788,0.169,1
6689,1,46.88,46.88,0,,0.0347,0.0347,1
6697,1,4.41,4.41,False,0.0,0.0333,0.0333,1
6698,1,10.86,10.86,False,0.0,0.0458,0.0458,1
6699,2,969.53,484.765,0,0.0,0.1288,0.1338,1
6707,8,430.37,53.7962,0,0.0,0.0268,0.0576,1
6718,1,3.48,3.48,False,0.0,0.1172,0.1172,1
6726,1,112.62,112.62,False,0.0,0.0611,0.0611,1
6751,2,78.47,39.235,0,0.0,0.0676,0.0818,1
6755,2,201.07,100.535,0,0.0,0.4,0.5093,2
6762,2,384.27,192.135,False,0.0,0.1666,0.2495,1
6767,1,19.83,19.83,0,,0.1302,0.1302,1
6772,1,24.31,24.31,0,,0.0837,0.0837,1
6774,2,113.83,56.915,0,0.0,0.0926,0.1002,1
6776,3,117.13,39.0433,0,0.0,0.0572,0.0967,1
6780,1,25.49,25.49,False,0.0,0.0097,0.0097,1
6782,1,310.43,310.43,0,,0.0552,0.0552,1
6807,2,146.5,73.25,0,,0.0618,0.0703,1
6810,2,367.14,183.57,0,0.0,0.0636,0.0801,1
6822,4,247.67,61.9175,0,0.0,0.0841,0.1738,3
6827,10,369.72,36.972,0,0.0,0.0407,0.0728,1
6836,4,61.6,15.4,0,0.0,0.0818,0.1337,1
6850,1,24.8,24.8,False,0.0,0.0968,0.0968,1
6853,5,23.16,4.632,False,0.0,0.0292,0.0573,1
6854,3,242.34,80.78,0,0.0,0.0432,0.0467,1
6866,1,96.25,96.25,0,,0.0091,0.0091,1
6871,5,335.9,67.18,0,0.0,0.0677,0.1568,1
6876,1,148.4,148.4,False,0.0,0.026,0.026,1
6891,1,9.7,9.7,0,,0.0844,0.0844,1
6892,1,16.59,16.59,False,0.0,0.0652,0.0652,1
6900,3,171.21,57.07,0,0.0,0.0175,0.0305,1
6901,5,42.6,8.52,0,0.0,0.0189,0.0305,1
6905,1,6.39,6.39,0,,0.0155,0.0155,1
6930,1,34.61,34.61,False,0.0,0.0249,0.0249,1
6944,3,203.7,67.9,False,0.0,0.0257,0.0336,1
6947,1,35.58,35.58,False,0.0,0.086,0.086,1
6950,1,24.98,24.98,0,,0.1027,0.1027,1
6985,1,55.9,55.9,False,0.0,0.0385,0.0385,1
6989,1,53.89,53.89,0,,0.1307,0.1307,1
6990,1,505.44,505.44,False,0.0,0.1065,0.1065,1
7008,2,98.16,49.08,0,0.0,0.0601,0.0647,1
7019,1,52.91,52.91,0,,0.0749,0.0749,1
7036,1,11.89,11.89,False,0.0,0.1124,0.1124,1
7039,1,159.66,159.66,False,0.0,0.1608,0.1608,1
7058,3,13.85,4.6167,0,0.0,0.0419,0.0715,2
7061,1,43.82,43.82,False,0.0,0.0341,0.0341,1
7082,3,110.82,36.94,0,0.0,0.074,0.1399,1
7093,1,267.8,267.8,False,0.0,0.0474,0.0474,1
7110,6,28.46,4.7433,0,0.0,0.0695,0.1396,1
7129,2,46.04,23.02,False,0.0,0.0501,0.0652,1
7130,1,152.6,152.6,False,0.0,0.0984,0.0984,1
7131,16,443.84,27.74,0,0.0,0.0207,0.0451,1
7140,1,30.19,30.19,0,,0.033,0.033,1
7151,1,15.23,15.23,False,0.0,0.1011,0.1011,1
7164,1,16.59,16.59,False,0.0,0.1196,0.1196,1
7170,2,76.26,38.13,False,0.0,0.0193,0.0286,2
7174,5,454.35,90.87,0,0.0,0.0407,0.123,4
7178,1,36.78,36.78,False,0.0,0.0854,0.0854,1
7180,1,145.19,145.19,0,,0.0922,0.0922,1
7187,1,16.06,16.06,False,0.0,0.0513,0.0513,1
7195,1,144.58,144.58,False,0.0,0.1045,0.1045,1
7201,1,10.2,10.2,0,,0.0942,0.0942,1
7213,2,100.5,50.25,0,0.0,0.0819,0.0866,2
7214,4,66.46,16.615,0,0.0,0.0214,0.0286,2
7218,1,189.67,189.67,False,0.0,0.0682,0.0682,1
7221,1,38.04,38.04,0,,0.1479,0.1479,1
7223,8,108.65,13.5812,0,0.0,0.0576,0.1213,1
7237,8,70.16,8.77,0,0.0,0.0338,0.0584,2
7255,1,14.76,14.76,0,,0.0921,0.0921,1
7257,18,10289.4,571.6333,0,0.0,0.2364,0.6179,18
7261,10,154.78,15.478,0,0.0,0.0315,0.0954,1
7273,1,262.15,262.15,False,0.0,0.1835,0.1835,1
7275,4,268.94,67.235,0,0.0,0.0349,0.0423,1
7290,5,172.48,34.496,False,0.0,0.0073,0.0171,1
7297,3,215.8,71.9333,False,0.0,0.0738,0.1052,1
7311,2,136.26,68.13,False,0.0,0.1004,0.1207,2
7313,3,101.89,33.9633,False,0.0,0.0216,0.0437,1
7322,1,9.25,9.25,False,0.0,0.1278,0.1278,1
7330,1,16.4,16.4,False,0.0,0.1088,0.1088,1
7345,1,35.52,35.52,False,0.0,0.0059,0.0059,1
7346,1,42.03,42.03,False,0.0,0.0453,0.0453,1
7363,1,68.1,68.1,False,0.0,0.0251,0.0251,1
7376,4,553.14,138.285,False,0.0,0.02,0.0409,2
7379,1,13.48,13.48,False,0.0,0.0,0.0,1
7395,1,15.97,15.97,False,0.0,0.0466,0.0466,1
7403,3,35.89,11.9633,0,0.0,0.0514,0.0608,1
7409,2,10.25,5.125,0,0.0,0.0242,0.0252,1
7437,1,34.7,34.7,0,,0.0847,0.0847,1
7460,1,27.11,27.11,False,0.0,0.0532,0.0532,1
7463,6,773.49,128.915,False,0.0,0.2212,0.4683,2
7470,7,164.07,23.4386,0,0.0,0.0367,0.0551,1
7472,2,62.98,31.49,False,0.0,0.0415,0.0464,1
7484,1,15.95,15.95,False,0.0,0.0871,0.0871,1
7486,4,242.72,60.68,0,0.0,0.0063,0.0158,1
7503,1,75.9,75.9,0,,0.0995,0.0995,1
7505,10,261.07,26.107,0,0.0,0.0453,0.1187,9
7506,1,51.94,51.94,False,0.0,0.0823,0.0823,1
7517,4,59.92,14.98,0,0.0,0.0693,0.1294,3
7527,1,22.59,22.59,False,0.0,0.0459,0.0459,1
7549,2,203.42,101.71,False,0.0,0.0237,0.0286,2
7577,1,109.9,109.9,False,0.0,0.1478,0.1478,1
7585,2,302.92,151.46,0,0.0,0.0805,0.0895,1
7587,1,35.97,35.97,False,0.0,0.1472,0.1472,1
7591,9,357.65,39.7389,0,0.0,0.0363,0.0696,3
7593,1,175.01,175.01,False,0.0,0.0293,0.0293,1
7598,2,84.59,42.295,0,0.0,0.1316,0.143,2
7613,3,108.33,36.11,0,0.0,0.0462,0.0678,1
7645,1,129.79,129.79,0,,0.1992,0.1992,1
7660,1,205.44,205.44,False,0.0,0.0776,0.0776,1
7710,6,552.98,92.1633,0,0.0,0.2012,0.382,3
7747,1,18.4,18.4,False,0.0,0.0987,0.0987,1
7748,4,193.77,48.4425,0,0.0,0.0499,0.0592,1
7750,1,26.9,26.9,False,0.0,0.0492,0.0492,1
7752,1,21.69,21.69,False,0.0,0.0056,0.0056,1
7754,1,203.78,203.78,False,0.0,0.0359,0.0359,1
7757,1,71.36,71.36,False,0.0,0.1179,0.1179,1
7767,1,75.7,75.7,False,0.0,0.0884,0.0884,1
7770,1,164.82,164.82,0,,0.24,0.24,1
7774,1,10.4,10.4,False,0.0,0.0718,0.0718,1
7777,134,5159.12,38.5009,1,0.010526315789473684,0.1758,0.6046,123
7787,2,4.39,2.195,False,0.0,0.0215,0.0373,1
7791,8,94.5,11.8125,0,0.0,0.0167,0.0511,2
7793,1,28.0,28.0,False,0.0,0.0212,0.0212,1
7804,5,664.65,132.93,0,0.0,0.1018,0.181,2
7808,1,282.0,282.0,False,0.0,0.141,0.141,1
7809,1,26.65,26.65,0,,0.0706,0.0706,1
7821,6,156.51,26.085,0,0.0,0.024,0.051,1
7833,1,87.94,87.94,0,,0.0572,0.0572,1
7837,1,14.68,14.68,0,,0.0356,0.0356,1
7865,2,44.46,22.23,0,,0.0298,0.0355,1
7868,1,103.75,103.75,0,,0.0944,0.0944,1
7871,1,7.91,7.91,0,,0.0866,0.0866,1
7886,4,150.28,37.57,0,0.0,0.0625,0.141,4
7890,1,41.7,41.7,0,,0.0149,0.0149,1
7901,1,13.91,13.91,False,0.0,0.0248,0.0248,1
7911,1,96.32,96.32,False,0.0,0.162,0.162,1
7918,1,351.38,351.38,False,0.0,0.0947,0.0947,1
7929,1,73.77,73.77,0,,0.0694,0.0694,1
7933,1,8.88,8.88,False,0.0,0.0242,0.0242,1
7936,3,206.28,68.76,0,0.0,0.1132,0.2147,1
7950,1,39.43,39.43,False,0.0,0.0853,0.0853,1
7980,1,928.69,928.69,False,0.0,0.0764,0.0764,1
7994,1,20.47,20.47,False,0.0,0.155,0.155,1
7998,5,90.42,18.084,0,0.0,0.0148,0.0297,1
7999,6,390.87,65.145,0,0.0,0.0434,0.067,1
8002,1,396.9,396.9,0,,0.1056,0.1056,1
8014,3,75.13,25.0433,False,0.0,0.0494,0.0556,1
8018,3,68.95,22.9833,0,0.0,0.0449,0.0545,1
8020,1,36.51,36.51,True,1.0,0.6314,0.6314,1
8021,29,1210.88,41.7545,0,0.0,0.0434,0.1512,23
8036,1,76.98,76.98,False,0.0,0.1174,0.1174,1
8041,1,118.24,118.24,0,,0.0296,0.0296,1
8044,13,1292.38,99.4138,0,0.0,0.037,0.0867,1
8070,1,260.36,260.36,False,0.0,0.1637,0.1637,1
8072,1,3.9,3.9,False,0.0,0.0557,0.0557,1
8073,1,24.98,24.98,False,0.0,0.0285,0.0285,1
8110,1,36.58,36.58,False,0.0,0.0087,0.0087,1
8120,2,62.4,31.2,False,0.0,0.0725,0.0955,2
8136,5,32.19,6.438,0,0.0,0.0158,0.027,2
8138,1,250.32,250.32,0,,0.0188,0.0188,1
8143,1,208.61,208.61,False,0.0,0.0618,0.0618,1
8154,2,55.84,27.92,False,0.0,0.155,0.2068,1
8168,4,56.79,14.1975,0,0.0,0.0514,0.0862,3
8174,1,29.16,29.16,0,,0.1333,0.1333,1
8187,2,138.1,69.05,False,0.0,0.0476,0.0594,1
8192,13,206.86,15.9123,0,0.0,0.0855,0.1706,6
